id;sku;nome;modelo;cor;capacidade;preco;parcelas;valor_parcela;cores_disponiveis;outras_cores;cores_esgotadas;selo;url
14973470900584;09035;Garrafa Térmica Twist Flip Stanley 1913 Ash;Garrafa Térmica Twist Flip;Ash;354ml;269.0;12x;22.41;6;Rose Quartz, Black 2.0, Twilight, Cream Gloss, Dried Pine;0;Novidade;https://www.stanley1913.com.br/products/transit-twistflip-0-35l-ash?variant=53974304620904
14973470802280;09033;Garrafa Térmica Twist Flip Stanley 1913 Cream Gloss;Garrafa Térmica Twist Flip;Cream Gloss;354ml;269.0;12x;22.41;6;Ash, Rose Quartz, Black 2.0, Twilight, Dried Pine;0;Novidade;https://www.stanley1913.com.br/products/transit-twistflip-0-35l-cream-gloss?variant=53974304522600
14973470769512;09030;Garrafa Térmica Twist Flip Stanley 1913 Dried Pine;Garrafa Térmica Twist Flip;Dried Pine;354ml;269.0;12x;22.41;6;Ash, Rose Quartz, Black 2.0, Twilight, Cream Gloss;0;Novidade;https://www.stanley1913.com.br/products/transit-twistflip-0-35l-dried-pine?variant=53974304489832
14973467459944;09184;Garrafa Térmica Aerolight Transit Frost Heart Stanley 1913;Garrafa Térmica Aerolight Transit;Frost;473ML;259.0;12x;21.58;2;Cream Moon;0;Novidade;https://www.stanley1913.com.br/products/garrafa-transit-2-0-473ml-frost-heart-g?variant=53974299541864
14973467427176;08995;Quencher Protour Costal Teal Stanley 1913;Quencher Protour;Costal Teal;1.18L;359.0;12x;29.91;17;Agave, Ash Fade, Black Fade, Dried Pine, Frost Fade, Messi Black, Pink Messi, Prickly Pear, Rose Quartz Fade, Toast, Twilight, Wild Blooms, Frost, Orange Sherbet, Dark Navy, Cream;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-protour-1-18l-coastal-teal?variant=53974299509096
14973467394408;09183;Quencher Protour Frost Lovely Stanley 1913;Quencher Protour;Frost;1.18L;359.0;12x;29.91;17;Agave, Ash Fade, Black Fade, Dried Pine, Frost Fade, Messi Black, Pink Messi, Prickly Pear, Rose Quartz Fade, Toast, Twilight, Wild Blooms, Costal Teal, Orange Sherbet, Dark Navy, Cream;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-protour-1-18l-frost-lovely?variant=53974299476328
14973427745128;08550;Copo Quencher Cream Stanley 1913;Copo Quencher;Cream;591ml;289.0;12x;24.08;10;Cornflower Chevron, Cream Chevron, Peach Rose, Plumeria Chevron, Purple Dust, Pomelo, Sea Foam, Rose Quartz, Sea Glass Plume;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-com-alca-cream-591ml?variant=53974075146600
14973427712360;09004;Garrafa Térmica Slim Bottle Purple Dust Stanley 1913;Garrafa Térmica Slim Bottle;Ash Gloss;591ml;295.0;12x;24.58;8;Cherry Blossom, Cream Gloss, Dew Drop, Gilded Pomegranate, Hot Coral, Peach Rose, Pistachio;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-slim-bottle-purple-dust-591ml?variant=53974075113832
14973427679592;09003;Garrafa Térmica Slim Bottle Peach Rose Stanley 1913;Garrafa Térmica Slim Bottle;Peach Rose;591ml;295.0;12x;24.58;8;Ash Gloss, Cherry Blossom, Cream Gloss, Dew Drop, Gilded Pomegranate, Hot Coral, Pistachio;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-slim-bottle-peach-rose-591ml?variant=53974075081064
14973427614056;08895;Copo Quencher Purple Dust Stanley 1913;Copo Quencher;Purple Dust;591ml;289.0;12x;24.08;9;Cornflower Chevron, Cream Chevron, Cream, Peach Rose, Plumeria Chevron, Pomelo, Sea Foam, Rose Quartz;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-com-alca-purple-dust-591ml?variant=53974074917224
14973427581288;08992;Copo Quencher Purple Dust Stanley 1913;Copo Quencher;Purple Dust;887ml;319.0;12x;26.58;30;Rose Quartz, Cream, Frost, Black 2.0, Antique Pink, Camel, Hydrangea, Cherry Blossom, Cream Moon, Dew Drop, Pistachio, Almond Rose, Bloom, Cornflower Cabana Gloss, Cornflower Gloss, Cream Royal, Fuchsia, Peach Whip Cabana Gloss, Peach Whip Gloss, Cool Serene, Citron, Ash, Black 2.0, Peach Rose, Sahara Plume, Sea Glass Plume, Tropical Teal, Chili, Bright Lime;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-purple-dust-887ml?variant=53974074884456
14973427548520;08991;Copo Quencher Peach Rose Stanley 1913;Copo Quencher;Peach Rose;887ml;319.0;12x;26.58;30;Rose Quartz, Cream, Frost, Black 2.0, Antique Pink, Camel, Hydrangea, Cherry Blossom, Cream Moon, Dew Drop, Pistachio, Almond Rose, Bloom, Cornflower Cabana Gloss, Cornflower Gloss, Cream Royal, Fuchsia, Peach Whip Cabana Gloss, Peach Whip Gloss, Cool Serene, Citron, Ash, Black 2.0, Purple Dust, Sahara Plume, Sea Glass Plume, Tropical Teal, Chili, Bright Lime;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-peach-rose-887ml?variant=53974074818920
14973427515752;08994;Copo Quencher Purple Dust Stanley 1913;Copo Quencher;Purple Dust;1.18L;359.0;12x;29.91;23;Cream, Cream, Cream Speckle, Cream Moon, Black 2.0, Antique Pink, Ash, Camel, Coastal Teal Motion, Coastal Teal, Dew Drop, Golden Rod, Gunmetal, Hazy Horizon, Hydrangea, Pistachio, Sea Foam, Rose Quartz, Marina Shine, Resort Floral, Wisteria Shine, Peach Rose;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-purple-dust-1-18l?variant=53974074786152
14973427482984;08993;Copo Quencher Peach Rose Stanley 1913;Copo Quencher;Peach Rose;1.18L;359.0;12x;29.91;23;Cream, Cream, Cream Speckle, Cream Moon, Black 2.0, Antique Pink, Ash, Camel, Coastal Teal Motion, Coastal Teal, Dew Drop, Golden Rod, Gunmetal, Hazy Horizon, Hydrangea, Pistachio, Sea Foam, Rose Quartz, Marina Shine, Resort Floral, Wisteria Shine, Purple Dust;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-peach-rose-1-18l?variant=53974074720616
14973427450216;08989;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;Garrafa Térmica Aerolight Flip Straw;Dark Blossom;1.1L;369.0;12x;30.75;7;Cobalt Chartreuse, Ash, Pomelo, Dew Drop, Black, Frost;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-aerolight-flip-straw-dark-blossom-1-1l?variant=53974074687848
14973427417448;08988;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;Garrafa Térmica Aerolight Flip Straw;Cobalt Chartreuse;1.1L;369.0;12x;30.75;7;Dark Blossom, Ash, Pomelo, Dew Drop, Black, Frost;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-aerolight-flip-straw-cobalt-chartreuse-1-1l?variant=53974074655080
14973427351912;09142;Quencher Protour Dark Blossom Stanley 1913;Quencher Protour;Dark Blossom;591ml;289.0;12x;24.08;5;Rose Quartz Fade, Ash Fade, Azure Fade, Cobalt;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-com-alca-dark-blossom-591ml?variant=53974074491240
14973427319144;09141;Quencher Protour Cobalt Stanley 1913;Quencher Protour;Cobalt;591ml;289.0;12x;24.08;5;Rose Quartz Fade, Ash Fade, Azure Fade, Dark Blossom;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-com-alca-cobalt-591ml?variant=53974074458472
14973427057000;08864;Garrafa Térmica Aerolight Flip Straw Ash Stanley 1913;Garrafa Térmica Aerolight Flip Straw;Ash;1.46L;399.0;12x;33.25;2;Black 2.0;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-aerolight-flip-straw-ash-1-46l?variant=53974072656232
14973427024232;08863;Garrafa Térmica Aerolight Flip Straw Black 2.0 Stanley 1913;Garrafa Térmica Aerolight Flip Straw;Black 2.0;1.46L;399.0;12x;33.25;2;Ash;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-aerolight-flip-straw-black-2-0-1-46l?variant=53974072623464
14973426991464;08917;Garrafa Térmica Aerolight Flip Straw Twilight Stanley 1913;Garrafa Térmica Aerolight Flip Straw;Twilight;710ml;335.0;12x;27.91;23;Pomelo, Lilac, Black, Ash, Rose Quartz, Hot Coral, Splash, Frost, Vivid Violet, Apple Shimmer, Clover Shimmer, Pink Messi, Striker Blue, Cornflower Gloss, Peach Whip Gloss, Cream Rose Gold, Terracota, Agave, Dark Blossom, Messi Black, Prickly Pear, Honeydew Hypergrip;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-aerolight-flip-straw-twilight-stanley-710ml?variant=53974072590696
14973420142952;08589;Copo Quencher Ash Stanley 1913;Copo Quencher;Ash;887ml;319.0;12x;26.58;30;Rose Quartz, Cream, Frost, Black 2.0, Antique Pink, Camel, Hydrangea, Cherry Blossom, Cream Moon, Dew Drop, Pistachio, Almond Rose, Bloom, Cornflower Cabana Gloss, Cornflower Gloss, Cream Royal, Fuchsia, Peach Whip Cabana Gloss, Peach Whip Gloss, Cool Serene, Citron, Black 2.0, Peach Rose, Purple Dust, Sahara Plume, Sea Glass Plume, Tropical Teal, Chili, Bright Lime;0;Novidade;https://www.stanley1913.com.br/products/copo-quencher-ash-stanley-887ml?variant=53974041330024
14973401629032;08870;Garrafa Térmica Twist Flip Stanley 1913 Sage Grey;Garrafa Térmica Twist Flip;Sage Grey;710ML;335.0;12x;27.91;7;Chalk, Black 2.0, Chartreuse, Cobalt Chartreuse, Dark Blossom, Rose Quartz;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-sage-grey-710ml?variant=53974018556264
14973401596264;08871;Garrafa Térmica Twist Flip Stanley 1913 Chartreuse;Garrafa Térmica Twist Flip;Chartreuse;710ML;335.0;12x;27.91;7;Chalk, Black 2.0, Cobalt Chartreuse, Dark Blossom, Rose Quartz, Sage Grey;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-chartreuse-710ml?variant=53974018523496
14973401563496;08872;Garrafa Térmica Twist Flip Stanley 1913 Dark Blossom;Garrafa Térmica Twist Flip;Dark Blossom;710ML;335.0;12x;27.91;7;Chalk, Black 2.0, Chartreuse, Cobalt Chartreuse, Rose Quartz, Sage Grey;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-dark-blossom-710ml?variant=53974018490728
14973401530728;08874;Garrafa Térmica Twist Flip Stanley 1913 Cobalt Chartreuse;Garrafa Térmica Twist Flip;Cobalt Chartreuse;710ML;335.0;12x;27.91;7;Chalk, Black 2.0, Chartreuse, Dark Blossom, Rose Quartz, Sage Grey;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-cobalt-chartreuse-710ml?variant=53974018457960
14973401465192;08868;Garrafa  Térmica Twist Flip Stanley 1913 Chalk;Garrafa Térmica Twist Flip;Chalk;710ML;335.0;12x;27.91;7;Black 2.0, Chartreuse, Cobalt Chartreuse, Dark Blossom, Rose Quartz, Sage Grey;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-chalk-710ml?variant=53974018392424
14973401432424;08869;Garrafa Térmica Twist Flip Stanley 1913 Rose Quartz;Garrafa Térmica Twist Flip;Rose Quartz;710ML;335.0;12x;27.91;7;Chalk, Black 2.0, Chartreuse, Cobalt Chartreuse, Dark Blossom, Sage Grey;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-rose-quartz-710ml?variant=53974018359656
14973401399656;08867;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0;Garrafa Térmica Twist Flip;Black 2.0;710ML;335.0;12x;27.91;7;Chalk, Chartreuse, Cobalt Chartreuse, Dark Blossom, Rose Quartz, Sage Grey;0;Novidade;https://www.stanley1913.com.br/products/garrafa-termica-twist-flip-stanley-black-2-0-710ml?variant=53974018326888
14973401366888;08802;Tulipa Térmica Pink Mesa Sunset Gloss Stanley 1913;Tulipa Térmica;Pink Mesa Sunset Gloss;414ml;345.0;12x;28.75;2;Black Eclipse;0;Novidade;https://www.stanley1913.com.br/products/tulipa-termica-pink-mesa-sunset-gloss-414ml?variant=53974018294120
14973401334120;08815;Beer Tumbler Happy Hour Pink Mesa Sunset Gloss Stanley 1913;Beer Tumbler Happy Hour;Pink Mesa Sunset Gloss;354ml;189.0;12x;15.75;1;;0;Novidade;https://www.stanley1913.com.br/products/beer-tumbler-happy-hour-pink-mesa-sunset-gloss-354-ml?variant=53974018228584
