produto_id;produto;capacidade;cor;titulo_da_cor;esgotado;e_a_cor_do_card
14973496918376;Mochila Térmica Madeleine Mini Ash Stanley 1913;13.2L;Ash;Mochila Térmica Madeleine Mini Ash Stanley 1913 | 13.2L;False;True
14973496394088;Garrafa Vitalize Tempo Black Stanley 1913;710ml;Black;Garrafa Vitalize Tempo Black Stanley 1913 | 710ml;False;True
14973496394088;Garrafa Vitalize Tempo Black Stanley 1913;710ml;Chalk;Garrafa Vitalize Tempo Chalk Stanley 1913 | 710ml;False;False
14973496394088;Garrafa Vitalize Tempo Black Stanley 1913;710ml;Purple Umbra;Garrafa Vitalize Tempo Purple Umbra Stanley 1913 | 710ml;False;False
14973496394088;Garrafa Vitalize Tempo Black Stanley 1913;710ml;Rose Quartz;Garrafa Vitalize Tempo Rose Quartz Stanley 1913 | 710ml;False;False
14973496394088;Garrafa Vitalize Tempo Black Stanley 1913;710ml;Blue Dream;Garrafa Vitalize Tempo Blue Dream | 710ml;False;False
14973496361320;Garrafa Vitalize Tempo Rose Quartz Stanley 1913;710ml;Black;Garrafa Vitalize Tempo Black Stanley 1913 | 710ml;False;False
14973496361320;Garrafa Vitalize Tempo Rose Quartz Stanley 1913;710ml;Chalk;Garrafa Vitalize Tempo Chalk Stanley 1913 | 710ml;False;False
14973496361320;Garrafa Vitalize Tempo Rose Quartz Stanley 1913;710ml;Purple Umbra;Garrafa Vitalize Tempo Purple Umbra Stanley 1913 | 710ml;False;False
14973496361320;Garrafa Vitalize Tempo Rose Quartz Stanley 1913;710ml;Rose Quartz;Garrafa Vitalize Tempo Rose Quartz Stanley 1913 | 710ml;False;True
14973496361320;Garrafa Vitalize Tempo Rose Quartz Stanley 1913;710ml;Blue Dream;Garrafa Vitalize Tempo Blue Dream | 710ml;False;False
14973496328552;Garrafa Vitalize Tempo Chalk Stanley 1913;710ml;Black;Garrafa Vitalize Tempo Black Stanley 1913 | 710ml;False;False
14973496328552;Garrafa Vitalize Tempo Chalk Stanley 1913;710ml;Chalk;Garrafa Vitalize Tempo Chalk Stanley 1913 | 710ml;False;True
14973496328552;Garrafa Vitalize Tempo Chalk Stanley 1913;710ml;Purple Umbra;Garrafa Vitalize Tempo Purple Umbra Stanley 1913 | 710ml;False;False
14973496328552;Garrafa Vitalize Tempo Chalk Stanley 1913;710ml;Rose Quartz;Garrafa Vitalize Tempo Rose Quartz Stanley 1913 | 710ml;False;False
14973496328552;Garrafa Vitalize Tempo Chalk Stanley 1913;710ml;Blue Dream;Garrafa Vitalize Tempo Blue Dream | 710ml;False;False
14973496295784;Garrafa Vitalize Tempo Purple Umbra Stanley 1913;710ml;Black;Garrafa Vitalize Tempo Black Stanley 1913 | 710ml;False;False
14973496295784;Garrafa Vitalize Tempo Purple Umbra Stanley 1913;710ml;Chalk;Garrafa Vitalize Tempo Chalk Stanley 1913 | 710ml;False;False
14973496295784;Garrafa Vitalize Tempo Purple Umbra Stanley 1913;710ml;Purple Umbra;Garrafa Vitalize Tempo Purple Umbra Stanley 1913 | 710ml;False;True
14973496295784;Garrafa Vitalize Tempo Purple Umbra Stanley 1913;710ml;Rose Quartz;Garrafa Vitalize Tempo Rose Quartz Stanley 1913 | 710ml;False;False
14973496295784;Garrafa Vitalize Tempo Purple Umbra Stanley 1913;710ml;Blue Dream;Garrafa Vitalize Tempo Blue Dream | 710ml;False;False
14973480796520;Copo Prismático Alto Black Eclipse Stanley 1913;381ml;Bourbon;Copo Prismático Alto Bourbon Stanley 1913 | 381ML;False;False
14973480796520;Copo Prismático Alto Black Eclipse Stanley 1913;381ml;Foundry Black;Copo Prismático Alto Foundry Black Stanley 1913 | 381ML;False;False
14973480796520;Copo Prismático Alto Black Eclipse Stanley 1913;381ml;Black Eclipse;Copo Prismático Alto Black Eclipse Stanley 1913 | 381ml;False;True
14973480730984;Copo Prismático Baixo Black Eclipse Stanley 1913;201ml;Foundry Black;Copo Prismático Baixo Foundry Black Stanley 1913 | 201ML;False;False
14973480730984;Copo Prismático Baixo Black Eclipse Stanley 1913;201ml;Ash Bronze;Copo Prismático Baixo Ash Bronze Stanley 1913 | 201ML;False;False
14973480730984;Copo Prismático Baixo Black Eclipse Stanley 1913;201ml;Black Eclipse;Copo Prismático Baixo Black Eclipse Stanley 1913 | 201ml;False;True
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Cream Gloss;Taça Térmica Cocktail Glass Stanley 1913 Cream Gloss | 414ml;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Black Gloss;Taça Térmica Cocktail Glass Stanley 1913 Black Gloss | 414ml;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Lift Stainless Steel;Taça Térmica Cocktail Glass Stanley 1913 Lift Stainless Steel | 414ml;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Lift Popsicle Pink Gloss;Taça Térmica Cocktail Glass Stanley 1913 Lift Popsicle Pink Gloss | 414ml;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Lift Sour Grape Gloss;Taça Térmica Cocktail Glass Stanley 1913 Lift Sour Grape Gloss | 414ml;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Pink Mesa;Taça Térmica Stanley 1913 Pink Mesa Sunset Gloss | 414ML;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Prickly Pear;Taça Térmica Cocktail Glass Stanley 1913 Prickly Pear Gradient Gloss | 414ML;False;False
14973480665448;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913;414ml;Black Eclipse;Taça Térmica Cocktail Glass Black Eclipse Stanley 1913 | 414ml;False;True
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Ash;Copo Texturizado Com Tampa Ash Stanley 1913 | 473ml;False;False
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Black Gloss;Copo Texturizado Com Tampa Black Gloss Stanley 1913 | 473ml;False;False
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Dried Pine;Copo Texturizado Com Tampa Dried Pine Stanley 1913 | 473ml;False;False
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Frost;Copo Texturizado Com Tampa Frost Stanley 1913 | 473ml;False;False
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Prickly Pear Gradient Gloss;Copo Texturizado Com Tampa Prickly Pear Gradient Gloss Stanley 1913 | 473ml;False;False
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Stainless Steel;Copo Texturizado Com Tampa Stainless Steel Stanley 1913 | 473ml;False;False
14973480534376;Copo Texturizado com Tampa Dark Navy Stanley 1913;473ml;Dark Navy;Copo Texturizado com Tampa Dark Navy Stanley 1913 | 473ml;False;True
14973480501608;Copo Térmico Dark Navy Stanley 1913;473ml;Ash;Copo Térmico Stanley 1913 Ash | 473ml;False;False
14973480501608;Copo Térmico Dark Navy Stanley 1913;473ml;Black 2.0;Copo Térmico Stanley 1913 Black 2.0 | 473ml;False;False
14973480501608;Copo Térmico Dark Navy Stanley 1913;473ml;Dried Pine;Copo Térmico Stanley 1913 Dried Pine | 473ml;False;False
14973480501608;Copo Térmico Dark Navy Stanley 1913;473ml;Frost;Copo Térmico Stanley 1913 Frost | 473ml;False;False
14973480501608;Copo Térmico Dark Navy Stanley 1913;473ml;Rose Quartz;Copo Térmico Stanley 1913 Rose Quartz | 473ml;False;False
14973480501608;Copo Térmico Dark Navy Stanley 1913;473ml;Dark Navy;Copo Térmico Dark Navy Stanley 1913 | 473ml;False;True
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Ash;Copo Térmico Stanley 1913 Ash | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Black 2.0;Copo Térmico Stanley 1913 Black 2.0 | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Coastal Teal;Copo Térmico Stanley 1913 Coastal Teal | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Daffodil;Copo Térmico Stanley 1913 Daffodil | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Dried Pine;Copo Térmico Stanley 1913 Dried Pine | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Frost;Copo Térmico Stanley 1913 Frost | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Purple Dust;Copo Térmico Stanley 1913 Purple Dust  | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Rose Quartz;Copo Térmico Stanley 1913 Rose Quartz | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Soft Orchid;Copo Térmico Stanley 1913 Soft Orchid | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Twilight;Copo Térmico Stanley 1913 Twilight | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Popsicle Pink;Copo Térmico Stanley 1913 Popsicle Pink | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Pomelo;Copo Térmico Stanley 1913 Pomelo | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Pistachio;Copo Térmico Stanley 1913 Pistachio | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Cranberry;Copo Térmico Stanley 1913 Cranberry | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Frost Gloss;Copo Térmico Stanley 1913 Frost Gloss | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Prickly Pear Gradient Gloss;Copo Térmico Stanley 1913 Prickly Pear Gradient Gloss | 354ML;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Stainless Steel Shimmer;Copo Térmico Stainless Steel Shimmer Stanley 1913 | 354ml;False;False
14973480468840;Copo Térmico Dark Navy Stanley 1913;354ml;Dark Navy;Copo Térmico Dark Navy Stanley 1913 | 354ml;False;True
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Agave;Quencher Protour Agave Stanley 1913 | 1.18l;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Ash Fade;Quencher Protour Ash Fade Stanley 1913 | 1.18l;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Black Fade;Quencher Protour Black Fade Stanley 1913 | 1.18l;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Dried Pine;Quencher Protour Dried Pine Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Frost Fade;Quencher Protour Frost Fade Stanley 1913 | 1.18l;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Messi Black;Quencher Protour Messi Black Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Pink Messi;Quencher Protour Pink Messi Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Prickly Pear;Quencher Protour Prickly Pear Stanley 1913 | 1.18l;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Rose Quartz Fade;Quencher Protour Rose Quartz Fade Stanley 1913 | 1.18l;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Toast;Quencher Protour Toast Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Twilight;Quencher Protour Twilight Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Wild Blooms;Quencher Protour Wild Blooms Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Costal Teal;Quencher Protour Costal Teal Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Frost;Quencher Protour Frost Lovely Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Orange Sherbet;Quencher Protour Orange Sherbet Stanley 1913 | 1.18L;False;False
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Dark Navy;Quencher Protour Dark Navy Stanley 1913 | 1.18L;False;True
14973480403304;Quencher Protour Dark Navy Stanley 1913;1.18L;Cream;Quencher Protour Cream Stanley 1913 | 1.18l;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Black;Vitalize Shaker Black Stanley 1913 | 591ml;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Twilight;Vitalize Shaker Twilight Stanley 1913 | 591ml;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Chalk;Vitalize Shaker Chalk Stanley 1913 | 591ml;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Cobalt Chartreuse;Vitalize Shaker Cobalt Chartreuse Stanley 1913 | 591ml;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Dark Blossom;Vitalize Shaker Dark Blossom Stanley 1913 | 591ml;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Rose Quartz;Vitalize Shaker Rose Quartz Stanley 1913 | 591ml;False;False
14973480337768;Vitalize Shaker Dark Navy Stanley 1913;591ml;Dark Navy;Vitalize Shaker Dark Navy Stanley 1913 | 591ml;False;True
14973480305000;Cooler Térmico Twilight Stanley 1913;15L;Sage Grey;Cooler  Térmico Sage Grey Stanley 1913 | 15L;False;False
14973480305000;Cooler Térmico Twilight Stanley 1913;15L;Twilight;Cooler Térmico Twilight Stanley 1913 | 15L;False;True
14973480173928;Garrafa Térmica Mate Stainless Steel Ash Stanley 1913;1.6L;Stainless Steel;Garrafa Térmica Mate Stainless Steel Ash Stanley 1913 | 1.6L;False;True
14973480173928;Garrafa Térmica Mate Stainless Steel Ash Stanley 1913;1.6L;Hammertone Black;Garrafa Térmica Mate Hammertone  Black Stanley 1913 | 1.6L;False;False
14973480141160;Garrafa Térmica Mate Hammertone  Black Stanley 1913;1.6L;Stainless Steel;Garrafa Térmica Mate Stainless Steel Ash Stanley 1913 | 1.6L;False;False
14973480141160;Garrafa Térmica Mate Hammertone  Black Stanley 1913;1.6L;Hammertone Black;Garrafa Térmica Mate Hammertone  Black Stanley 1913 | 1.6L;False;True
14973480108392;Garrafa Térmica Mate Dried Pine Stanley 1913;1.2L;Dried Pine;Garrafa Térmica Mate Dried Pine Stanley 1913 | 1.2L;False;True
14973480108392;Garrafa Térmica Mate Dried Pine Stanley 1913;1.2L;Hammertone Black;Garrafa Térmica Mate Hammertone Black Stanley 1913 | 1.2L;False;False
14973480042856;Garrafa Térmica Mate Hammertone Black Stanley 1913;1.2L;Dried Pine;Garrafa Térmica Mate Dried Pine Stanley 1913 | 1.2L;False;False
14973480042856;Garrafa Térmica Mate Hammertone Black Stanley 1913;1.2L;Hammertone Black;Garrafa Térmica Mate Hammertone Black Stanley 1913 | 1.2L;False;True
14973480010088;Garrafa Térmica Classic Hammertone Rose Quartz Stanley 1913;0.95L;Hammertone Green;Garrafa Térmica Classic Hammertone Green Stanley 1913 | 0.95L;False;False
14973480010088;Garrafa Térmica Classic Hammertone Rose Quartz Stanley 1913;0.95L;Black 2.0;Garrafa Térmica Classic Black 2.0 Stanley 1913 | 0.95L;False;False
14973480010088;Garrafa Térmica Classic Hammertone Rose Quartz Stanley 1913;0.95L;Ash;Garrafa Térmica Classic Hammertone Ash Stanley 1913 | 0.95L;False;False
14973480010088;Garrafa Térmica Classic Hammertone Rose Quartz Stanley 1913;0.95L;Hammertone Rose Quartz;Garrafa Térmica Classic Hammertone Rose Quartz Stanley 1913 | 0.95L;False;True
14973479977320;Garrafa Térmica Classic Hammertone Ash Stanley 1913;0.95L;Hammertone Green;Garrafa Térmica Classic Hammertone Green Stanley 1913 | 0.95L;False;False
14973479977320;Garrafa Térmica Classic Hammertone Ash Stanley 1913;0.95L;Black 2.0;Garrafa Térmica Classic Black 2.0 Stanley 1913 | 0.95L;False;False
14973479977320;Garrafa Térmica Classic Hammertone Ash Stanley 1913;0.95L;Ash;Garrafa Térmica Classic Hammertone Ash Stanley 1913 | 0.95L;False;True
14973479977320;Garrafa Térmica Classic Hammertone Ash Stanley 1913;0.95L;Hammertone Rose Quartz;Garrafa Térmica Classic Hammertone Rose Quartz Stanley 1913 | 0.95L;False;False
14973479944552;Garrafa Térmica Adventure 2.0 Ash Stanley 1913;1L;Black 2.0;Garrafa Térmica Adventure 2.0 Matte Black Stanley 1913 | 1L;False;False
14973479944552;Garrafa Térmica Adventure 2.0 Ash Stanley 1913;1L;Polar;Garrafa Térmica Adventure 2.0 Polar Stanley 1913 | 1L;False;False
14973479944552;Garrafa Térmica Adventure 2.0 Ash Stanley 1913;1L;Ash;Garrafa Térmica Adventure 2.0 Ash Stanley 1913 | 1L;False;True
14973479944552;Garrafa Térmica Adventure 2.0 Ash Stanley 1913;1L;Toast;Garrafa Térmica Adventure 2.0 Toast Stanley 1913 | 1L;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Azure;Cuia Térmica Terere Azure Stanley 1913 | 200ML;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Black;Cuia Térmica Terere Black Stanley 1913 | 200ML;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Hammertone Green;Cuia Térmica Terere Hammertone Green Stanley 1913 | 200ML;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Rose Quartz;Cuia Térmica Terere Rose Quartz Stanley 1913 | 200ML;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Vivid Violet;Cuia Térmica Terere Vivid Violet Stanley 1913 | 200ML;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Dried Pine;Cuia Térmica Terere Dried Pine Stanley 1913 | 200ML;False;False
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Slate Blue;Cuia Térmica Terere Slate Blue Stanley 1913 | 200ml;False;True
14973479911784;Cuia Térmica Terere Slate Blue Stanley 1913;200ml;Stainless Steel;Cuia Térmica Terere Stainless Steel Stanley 1913 | 200ml;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Azure;Cuia Térmica Terere Azure Stanley 1913 | 200ML;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Black;Cuia Térmica Terere Black Stanley 1913 | 200ML;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Hammertone Green;Cuia Térmica Terere Hammertone Green Stanley 1913 | 200ML;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Rose Quartz;Cuia Térmica Terere Rose Quartz Stanley 1913 | 200ML;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Vivid Violet;Cuia Térmica Terere Vivid Violet Stanley 1913 | 200ML;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Dried Pine;Cuia Térmica Terere Dried Pine Stanley 1913 | 200ML;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Slate Blue;Cuia Térmica Terere Slate Blue Stanley 1913 | 200ml;False;False
14973479879016;Cuia Térmica Terere Stainless Steel Stanley 1913;200ml;Stainless Steel;Cuia Térmica Terere Stainless Steel Stanley 1913 | 200ml;False;True
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Messi Black;Cuia Térmica Mate Messi Black Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Dried Pine;Cuia Térmica Dried Pine Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Hammertone Black;Cuia Térmica Hammertone Black Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Hammertone Green;Cuia Térmica Hammertone Green Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Matte Red;Cuia Térmica Matte Red Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Rose Quartz;Cuia Térmica Rose Quartz Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Toast;Cuia Térmica Toast Stanley 1913 | 236ml;False;False
14973479846248;Cuia Térmica Stainless Steel Stanley 1913;236ml;Stainless Steel;Cuia Térmica Stainless Steel Stanley 1913 | 236ml;False;True
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Hammertone Black;Camp Mug Hammertone Black Stanley 1913 | 236ml;False;False
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Hammertone Green;Camp Mug Hammertone Green Stanley 1913 | 236ml;False;False
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Purple Smoke;Camp Mug Purple Smoke Stanley 1913 | 236ml;False;False
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Slate Blue;Camp Mug Slate Blue Stanley 1913 | 236ml;False;False
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Ash;Camp Mug Ash Stanley 1913 | 236ml;False;False
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Coffee;Camp Mug Coffee Stanley 1913 | 236ml;False;False
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Rose Quartz;Camp Mug Rose Quartz Stanley 1913 | 236ml;False;True
14973479780712;Camp Mug Rose Quartz Stanley 1913;236ml;Toast;Camp Mug Toast Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Hammertone Black;Camp Mug Hammertone Black Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Hammertone Green;Camp Mug Hammertone Green Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Purple Smoke;Camp Mug Purple Smoke Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Slate Blue;Camp Mug Slate Blue Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Ash;Camp Mug Ash Stanley 1913 | 236ml;False;True
14973479747944;Camp Mug Ash Stanley 1913;236ml;Coffee;Camp Mug Coffee Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Rose Quartz;Camp Mug Rose Quartz Stanley 1913 | 236ml;False;False
14973479747944;Camp Mug Ash Stanley 1913;236ml;Toast;Camp Mug Toast Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Hammertone Black;Camp Mug Hammertone Black Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Hammertone Green;Camp Mug Hammertone Green Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Purple Smoke;Camp Mug Purple Smoke Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Slate Blue;Camp Mug Slate Blue Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Ash;Camp Mug Ash Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Coffee;Camp Mug Coffee Stanley 1913 | 236ml;False;True
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Rose Quartz;Camp Mug Rose Quartz Stanley 1913 | 236ml;False;False
14973479715176;Camp Mug Coffee Stanley 1913;236ml;Toast;Camp Mug Toast Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Hammertone Black;Camp Mug Hammertone Black Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Hammertone Green;Camp Mug Hammertone Green Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Purple Smoke;Camp Mug Purple Smoke Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Slate Blue;Camp Mug Slate Blue Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Ash;Camp Mug Ash Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Coffee;Camp Mug Coffee Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Rose Quartz;Camp Mug Rose Quartz Stanley 1913 | 236ml;False;False
14973479682408;Camp Mug Toast Stanley 1913;236ml;Toast;Camp Mug Toast Stanley 1913 | 236ml;False;True
14973479649640;Pote Térmico com Garfolher Blue Sky Stanley 1913;414ml;Ash;Pote Térmico com Garfolher Ash Stanley 1913 | 414ml;False;False
14973479649640;Pote Térmico com Garfolher Blue Sky Stanley 1913;414ml;Blue Sky;Pote Térmico com Garfolher Blue Sky Stanley 1913 | 414ml;False;True
14973479649640;Pote Térmico com Garfolher Blue Sky Stanley 1913;414ml;Peach Rose;Pote Térmico com Garfolher Peach Rose Stanley 1913 | 414ml;False;False
14973479649640;Pote Térmico com Garfolher Blue Sky Stanley 1913;414ml;Cream;Pote Térmico com Garfolher Cream Stanley 1913 | 414ml;False;False
14973479616872;Pote Térmico com Garfolher Peach Rose Stanley 1913;414ml;Ash;Pote Térmico com Garfolher Ash Stanley 1913 | 414ml;False;False
14973479616872;Pote Térmico com Garfolher Peach Rose Stanley 1913;414ml;Blue Sky;Pote Térmico com Garfolher Blue Sky Stanley 1913 | 414ml;False;False
14973479616872;Pote Térmico com Garfolher Peach Rose Stanley 1913;414ml;Peach Rose;Pote Térmico com Garfolher Peach Rose Stanley 1913 | 414ml;False;True
14973479616872;Pote Térmico com Garfolher Peach Rose Stanley 1913;414ml;Cream;Pote Térmico com Garfolher Cream Stanley 1913 | 414ml;False;False
14973479584104;Pote Térmico com Garfolher Ash Stanley 1913;414ml;Ash;Pote Térmico com Garfolher Ash Stanley 1913 | 414ml;False;True
14973479584104;Pote Térmico com Garfolher Ash Stanley 1913;414ml;Blue Sky;Pote Térmico com Garfolher Blue Sky Stanley 1913 | 414ml;False;False
14973479584104;Pote Térmico com Garfolher Ash Stanley 1913;414ml;Peach Rose;Pote Térmico com Garfolher Peach Rose Stanley 1913 | 414ml;False;False
14973479584104;Pote Térmico com Garfolher Ash Stanley 1913;414ml;Cream;Pote Térmico com Garfolher Cream Stanley 1913 | 414ml;False;False
14973479551336;Pote Térmico com Garfolher Cream Stanley 1913;414ml;Ash;Pote Térmico com Garfolher Ash Stanley 1913 | 414ml;False;False
14973479551336;Pote Térmico com Garfolher Cream Stanley 1913;414ml;Blue Sky;Pote Térmico com Garfolher Blue Sky Stanley 1913 | 414ml;False;False
14973479551336;Pote Térmico com Garfolher Cream Stanley 1913;414ml;Peach Rose;Pote Térmico com Garfolher Peach Rose Stanley 1913 | 414ml;False;False
14973479551336;Pote Térmico com Garfolher Cream Stanley 1913;414ml;Cream;Pote Térmico com Garfolher Cream Stanley 1913 | 414ml;False;True
14973473718632;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0.;354ml;Ash;Garrafa Térmica Twist Flip Stanley 1913 Ash | 354ml;False;False
14973473718632;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0.;354ml;Rose Quartz;Garrafa Térmica Twist Flip Stanley 1913 Rose Quartz | 354ml;False;False
